MicroMag 2900/3900 Data File (Series 0016.002)
Direct moment vs. field; First-order reversal curves
Generated by Lake Shore 8600 series VSM software version 1.3

INSTRUMENT
Configuration			VSM
-0.293, -1.12050322599924E-5
-0.29, -1.11810001333395E-5
-0.287, -1.11577858047177E-5
-0.284, -1.11316346062698E-5
-0.281, -1.11085897882572E-5
-0.278, -1.10827163839934E-5
-0.275, -1.1056527499798E-5
-0.272, -1.10293265641236E-5
-0.269, -1.10028373580586E-5
-0.266, -1.09733660066157E-5
-0.263, -1.0946356908193E-5
-0.26, -1.09145285586339E-5
-0.257, -1.08857653297309E-5
-0.254, -1.08518529910715E-5
-0.251, -1.08221589138662E-5
-0.248, -1.07835358146989E-5
-0.245, -1.07507374329248E-5
-0.242, -1.07190842965882E-5
-0.239, -1.06791252702197E-5
-0.236, -1.0640997148714E-5
-0.233, -1.06017261787836E-5
-0.23, -1.05607437811928E-5
-0.227, -1.05187230775334E-5
-0.224, -1.04733590046855E-5
-0.221, -1.04302645389064E-5
-0.218, -1.03841522207786E-5
-0.215, -1.03337434087779E-5
-0.212, -1.0285700849481E-5
-0.209, -1.02353268728457E-5
-0.206, -1.01814929349033E-5
-0.203, -1.0125731385353E-5
-0.2, -1.00692093462918E-5
-0.197, -1.00106793443065E-5
-0.194, -9.9464861351767E-6
-0.191, -9.88437391787459E-6
-0.188, -9.81996913980346E-6
-0.185, -9.75350170873856E-6
-0.182, -9.68319441286566E-6
-0.179, -9.61137858454262E-6
-0.176, -9.53212475085674E-6
-0.173, -9.45856944302363E-6
-0.17, -9.38211502618059E-6
-0.167, -9.29917187469715E-6
-0.164, -9.21592845094699E-6
-0.161, -9.12794415755676E-6
-0.158, -9.03700002949466E-6
-0.155, -8.94320996800892E-6
-0.152, -8.84895592783233E-6
-0.149, -8.75188553076801E-6
-0.146, -8.65121226652199E-6
-0.143, -8.54538779356688E-6
-0.14, -8.43881613383901E-6
-0.137, -8.32518121625731E-6
-0.134, -8.2188424231787E-6
-0.131, -8.10063333732259E-6
-0.128, -7.98121273596693E-6
-0.125, -7.860370040397E-6
-0.122, -7.73293847211178E-6
-0.119, -7.60672038862567E-6
-0.116, -7.4733300909608E-6
-0.113, -7.34405664135013E-6
-0.11, -7.20621622477669E-6
-0.107, -7.06594467957711E-6
-0.104, -6.92512176419897E-6
-0.101, -6.77573089176844E-6
-0.098, -6.62925112354393E-6
-0.0950000000000001, -6.47866299723355E-6
-0.0920000000000001, -6.32511534299548E-6
-0.0890000000000001, -6.16876000717898E-6
-0.0860000000000001, -6.00663655847591E-6
-0.0830000000000001, -5.84309833038831E-6
-0.08, -5.67661407566795E-6
-0.0770000000000001, -5.50721052803828E-6
-0.0740000000000001, -5.33755863887313E-6
-0.0710000000000001, -5.16454727345707E-6
-0.0680000000000001, -4.9866473442534E-6
-0.065, -4.8060148270115E-6
-0.062, -4.62718304896195E-6
-0.059, -4.44134455322465E-6
-0.056, -4.25463730765165E-6
-0.053, -4.06661389381484E-6
-0.05, -3.87108882132332E-6
-0.047, -3.67734331779945E-6
-0.044, -3.47909679929969E-6
-0.041, -3.27884365747762E-6
-0.038, -3.07577391710145E-6
-0.035, -2.86891325251804E-6
-0.0320000000000001, -2.66315379230856E-6
-0.0290000000000001, -2.45074268581035E-6
-0.0260000000000001, -2.23546055942795E-6
-0.0230000000000001, -2.01743725216307E-6
-0.0200000000000001, -1.7974791295973E-6
-0.0170000000000001, -1.57074555366818E-6
-0.0140000000000001, -1.34224649140896E-6
-0.0110000000000001, -1.10861649859002E-6
-0.00800000000000005, -8.71841468273779E-7
-0.00500000000000005, -6.2793068619895E-7
-0.00200000000000004, -3.8019247479277E-7
0.000999999999999959, -1.30972387568658E-7
0.00399999999999996, 1.24349491559122E-7
0.00699999999999996, 3.81126305013106E-7
0.00999999999999997, 6.34020711215041E-7
0.013, 8.81388555890919E-7
0.016, 1.12854961077224E-6
0.019, 1.3672270521854E-6
0.022, 1.60377158447681E-6
0.025, 1.84264255104787E-6
0.028, 2.06973729317949E-6
0.0309999999999999, 2.29801000910922E-6
0.0339999999999999, 2.51731622399091E-6
0.0369999999999999, 2.73551299037819E-6
0.0399999999999999, 2.95136594263989E-6
0.0429999999999999, 3.16334652051105E-6
0.0459999999999999, 3.37250986767865E-6
0.0489999999999999, 3.57893518919087E-6
0.0519999999999999, 3.78152876428267E-6
0.0549999999999999, 3.98070195642659E-6
0.0579999999999999, 4.17480025230893E-6
0.061, 4.36927760612315E-6
0.064, 4.55862803567126E-6
0.067, 4.74587625135957E-6
0.07, 4.93057299342957E-6
0.073, 5.11028837227445E-6
0.076, 5.29021773526974E-6
0.079, 5.46351162787192E-6
0.082, 5.63580056285399E-6
0.085, 5.8038873827256E-6
0.088, 5.97080642728127E-6
0.091, 6.13108264499631E-6
0.0939999999999999, 6.29255321510882E-6
0.0969999999999999, 6.44955331194938E-6
0.0999999999999999, 6.60383153541409E-6
0.103, 6.75493344694476E-6
0.106, 6.90333477475057E-6
0.109, 7.04648041556562E-6
0.112, 7.18914215759499E-6
0.115, 7.32791367481283E-6
0.118, 7.46169812434117E-6
0.121, 7.59717667277131E-6
0.124, 7.72562063198035E-6
0.127, 7.85040654734675E-6
0.13, 7.97508186493674E-6
0.133, 8.09593579453341E-6
0.136, 8.21059772385375E-6
0.139, 8.32792576150593E-6
0.142, 8.4420438307243E-6
0.145, 8.54539641160989E-6
0.148, 8.65183844988106E-6
0.151, 8.75210353542216E-6
0.154, 8.85199828132831E-6
0.157, 8.95194130025076E-6
0.16, 9.04476445354291E-6
0.163, 9.13832651447004E-6
0.166, 9.22647932002906E-6
0.169, 9.3119653840517E-6
0.172, 9.39132623341928E-6
0.175, 9.4737744684897E-6
0.178, 9.55466060077494E-6
0.181, 9.6288582902146E-6
0.184, 9.70491543565749E-6
0.187, 9.77228035206849E-6
0.19, 9.8438088199795E-6
0.193, 9.90779582481323E-6
0.196, 9.97432511559926E-6
0.199, 1.00368991681243E-5
0.202, 1.00959501221083E-5
0.205, 1.0153658436648E-5
0.208, 1.02084613944247E-5
0.211, 1.02634971117784E-5
0.214, 1.03170073696837E-5
0.217, 1.03658425896135E-5
0.22, 1.04176493056274E-5
0.223, 1.04628131017553E-5
0.226, 1.05081567272993E-5
0.229, 1.05527420398434E-5
0.232, 1.0596021954492E-5
0.235, 1.06385362125758E-5
0.238, 1.06790007551549E-5
0.241, 1.07173281172221E-5
0.244, 1.07551052506335E-5
0.247, 1.07926904925598E-5
0.25, 1.08275844942109E-5
0.253, 1.08612452438352E-5
0.256, 1.08971768134318E-5
0.259, 1.09285231861825E-5
0.262, 1.09586003847208E-5
0.265, 1.09867532129658E-5
0.268, 1.10199894153589E-5
0.271, 1.10495024624941E-5
0.274, 1.10758844229435E-5
0.277, 1.1105510071354E-5
0.28, 1.11327713177164E-5
0.283, 1.1156069825775E-5
0.286, 1.11818729708294E-5
0.289, 1.12095115900054E-5
0.292, 1.12322714203343E-5
0.295, 1.12573845792956E-5
0.298, 1.12780494261695E-5
0.301, 1.1299763760753E-5
0.304, 1.13251170348995E-5
0.307, 1.13449299558438E-5
0.31, 1.13678134860865E-5
0.313, 1.13870817827318E-5
0.316, 1.14099727220221E-5
0.319, 1.14259942875596E-5
0.322, 1.14497517074299E-5
0.325, 1.14691011310516E-5
0.328, 1.14877820166861E-5
0.331, 1.15054739475478E-5
0.334, 1.15259636560557E-5
0.337, 1.15429906584696E-5
0.34, 1.15603426666652E-5
0.343, 1.15762154832994E-5
0.346, 1.15951388926547E-5
0.349, 1.16133662696125E-5
0.352, 1.16318235711417E-5
0.355, 1.16467504757431E-5
0.358, 1.16614788187428E-5
0.361, 1.16783088302336E-5
0.364, 1.16934508554611E-5
0.367, 1.17100722054547E-5
0.37, 1.17253733511644E-5
0.373, 1.1740658641346E-5
0.376, 1.17538159411167E-5
0.379, 1.17692005213355E-5
0.382, 1.17832664124066E-5
0.385, 1.17966690560721E-5
0.388, 1.18108427719632E-5
0.391, 1.18245633271717E-5
0.394, 1.18397518533275E-5
0.397, 1.18525210683178E-5
0.4, 1.18643817156589E-5
0.403, 1.1879522677893E-5
0.406, 1.1890452956742E-5
0.409, 1.19051719154752E-5
0.412, 1.19163939874056E-5

0.439355157582867, 1.20348053636125E-5

-0.389, -1.17631385971761E-5
-0.386, -1.17501803474719E-5
-0.383, -1.17378805509312E-5
-0.38, -1.17214072806161E-5
-0.377, -1.17083059957338E-5
-0.374, -1.16925880479435E-5
-0.371, -1.16788000572638E-5
-0.368, -1.16645659635757E-5
-0.365, -1.16497078314225E-5
-0.362, -1.16341281021756E-5
-0.359, -1.16173219483357E-5
-0.356, -1.16037030592643E-5
-0.353, -1.1589144037146E-5
-0.35, -1.15726916500846E-5
-0.347, -1.15565507154863E-5
-0.344, -1.15371556196252E-5
-0.341, -1.15197617355598E-5
-0.338, -1.15018707409242E-5
-0.335, -1.14864136866065E-5
-0.332, -1.1469817364749E-5
-0.329, -1.14491492799777E-5
-0.326, -1.14322409668002E-5
-0.323, -1.1411449898917E-5
-0.32, -1.13943146229608E-5
-0.317, -1.13751327991189E-5
-0.314, -1.13565352157445E-5
-0.311, -1.13370283772038E-5
-0.308, -1.13160894863109E-5
-0.305, -1.12932435096067E-5
-0.302, -1.12736149467623E-5
-0.299, -1.12495558717767E-5
-0.296, -1.12301939351297E-5
-0.293, -1.12050520170088E-5
-0.29, -1.11826351356262E-5
-0.287, -1.11582055417502E-5
-0.284, -1.11336815740617E-5
-0.281, -1.11079166829662E-5
-0.278, -1.10845504402579E-5
-0.275, -1.10576599780907E-5
-0.272, -1.10311367205575E-5
-0.269, -1.1002139033864E-5
-0.266, -1.09769508397525E-5
-0.263, -1.09447191053785E-5
-0.26, -1.09183081284458E-5
-0.257, -1.0885916677984E-5
-0.254, -1.08546336377021E-5
-0.251, -1.08210286813691E-5
-0.248, -1.07868268516296E-5
-0.245, -1.07541675230581E-5
-0.242, -1.07165447468999E-5
-0.239, -1.06791777642331E-5
-0.236, -1.06413159215988E-5
-0.233, -1.06011785578088E-5
-0.23, -1.0561485470893E-5
-0.227, -1.05185279441302E-5
-0.224, -1.04771175891461E-5
-0.221, -1.04347414302034E-5
-0.218, -1.03833497430341E-5
-0.215, -1.03355996994084E-5
-0.212, -1.02867121683084E-5
-0.209, -1.02346342252146E-5
-0.206, -1.01810596419043E-5
-0.203, -1.01275316513174E-5
-0.2, -1.00676846942215E-5
-0.197, -1.00118605430682E-5
-0.194, -9.94878282822093E-6
-0.191, -9.88629989757206E-6
-0.188, -9.82107518566671E-6
-0.185, -9.75229762601488E-6
-0.182, -9.68183559710972E-6
-0.179, -9.61244417917499E-6
-0.176, -9.53603131849043E-6
-0.173, -9.45942050701684E-6
-0.17, -9.37983711031682E-6
-0.167, -9.30007509961151E-6
-0.164, -9.21343001131877E-6
-0.161, -9.12800725399172E-6
-0.158, -9.03746747653144E-6
-0.155, -8.94355530152636E-6
-0.152, -8.84621400025825E-6
-0.149, -8.75153491627936E-6
-0.146, -8.65042908491199E-6
-0.143, -8.54796687746599E-6
-0.14, -8.43619616553395E-6
-0.137, -8.32751887061231E-6
-0.134, -8.2158714742243E-6
-0.131, -8.0981453692148E-6
-0.128, -7.98047975174248E-6
-0.125, -7.86141955940721E-6
-0.122, -7.7354100108233E-6
-0.119, -7.60772487474527E-6
-0.116, -7.47644061441188E-6
-0.113, -7.33970135818258E-6
-0.11, -7.20779512672703E-6
-0.107, -7.06849561778246E-6
-0.104, -6.92537182556502E-6
-0.101, -6.77804506130518E-6
-0.0980000000000001, -6.63018368680388E-6
-0.0950000000000001, -6.47559986940234E-6
-0.0920000000000001, -6.32519589943368E-6
-0.0890000000000001, -6.1641236952426E-6
-0.0860000000000001, -6.00749373941481E-6
-0.0830000000000001, -5.84321443596806E-6
-0.08, -5.67681769446045E-6
-0.0770000000000001, -5.50671870204144E-6
-0.0740000000000001, -5.33628202043E-6
-0.0710000000000001, -5.16495588811129E-6
-0.0680000000000001, -4.98745156568577E-6
-0.065, -4.80695371100019E-6
-0.062, -4.62525739312865E-6
-0.059, -4.43971215040106E-6
-0.056, -4.25433730898839E-6
-0.053, -4.06319652703587E-6
-0.05, -3.87058649737117E-6
-0.047, -3.67523792003571E-6
-0.044, -3.47918452149297E-6
-0.041, -3.27906192725262E-6
-0.038, -3.07634054846173E-6
-0.0350000000000001, -2.86877679615077E-6
-0.0320000000000001, -2.66353886970635E-6
-0.0290000000000001, -2.45230132358207E-6
-0.0260000000000001, -2.2365751270962E-6
-0.0230000000000001, -2.01695590948441E-6
-0.0200000000000001, -1.79752276413704E-6
-0.0170000000000001, -1.57268140800846E-6
-0.0140000000000001, -1.34016556362776E-6
-0.0110000000000001, -1.10854569252021E-6
-0.00800000000000005, -8.7222206266168E-7
-0.00500000000000005, -6.29329029255485E-7
-0.00200000000000004, -3.83712882453674E-7
0.000999999999999959, -1.28402343190839E-7
0.00399999999999996, 1.23872787259016E-7
0.00699999999999996, 3.80290165995998E-7
0.00999999999999997, 6.36218100268272E-7
0.013, 8.81917693827821E-7
0.016, 1.12779945290299E-6
0.019, 1.37037349595316E-6
0.022, 1.60625489564593E-6
0.025, 1.84050005690396E-6
0.0279999999999999, 2.07084866596483E-6
0.0309999999999999, 2.29871206029185E-6
0.0339999999999999, 2.51788780746747E-6
0.0369999999999999, 2.73628313942978E-6
0.0399999999999999, 2.94943964908561E-6
0.0429999999999999, 3.16287171410005E-6
0.0459999999999999, 3.37262490243403E-6
0.0489999999999999, 3.579043581711E-6
0.0519999999999999, 3.78297284177334E-6
0.0549999999999999, 3.97915238527117E-6
0.0579999999999999, 4.17621035433768E-6
0.061, 4.36671829895968E-6
0.064, 4.5604074580235E-6
0.067, 4.74737283667087E-6
0.07, 4.93060066859354E-6
0.073, 5.11062627735922E-6
0.076, 5.28845368622519E-6
0.079, 5.46281876833484E-6
0.082, 5.63620663832914E-6
0.085, 5.80410774925785E-6
0.088, 5.97018454915555E-6
0.0909999999999999, 6.13460028191017E-6
0.0939999999999999, 6.29278769210161E-6
0.0969999999999999, 6.44990884979013E-6
0.0999999999999999, 6.60258924812639E-6
0.103, 6.75420562956426E-6
0.106, 6.90224286725316E-6
0.109, 7.04862469280571E-6
0.112, 7.18881252922492E-6
0.115, 7.32869052600019E-6
0.118, 7.46181164212157E-6
0.121, 7.59474254269283E-6
0.124, 7.72441934203707E-6
0.127, 7.84937593736218E-6
0.13, 7.97460792181954E-6
0.133, 8.0947451460822E-6
0.136, 8.20986769536775E-6
0.139, 8.32543208412877E-6
0.142, 8.43845062515444E-6
0.145, 8.54756054252149E-6
0.148, 8.65123577161663E-6
0.151, 8.7545479326103E-6
0.154, 8.85396857455866E-6
0.157, 8.95036585857718E-6
0.16, 9.04541371722418E-6
0.163, 9.13726142757574E-6
0.166, 9.22489204151704E-6
0.169, 9.31127946792611E-6
0.172, 9.39442216902799E-6
0.175, 9.47363772584617E-6
0.178, 9.5520848414545E-6
0.181, 9.62936877408547E-6
0.184, 9.70215674266557E-6
0.187, 9.77356642441445E-6
0.19, 9.84156077698436E-6
0.193, 9.90809411296578E-6
0.196, 9.97376645509483E-6
0.199, 1.00352696877786E-5
0.202, 1.00947083782562E-5
0.205, 1.01515751369086E-5
0.208, 1.02101182305987E-5
0.211, 1.02610258865643E-5
0.214, 1.03149796911846E-5
0.217, 1.0367752267166E-5
0.22, 1.04154161424459E-5
0.223, 1.04639205255293E-5
0.226, 1.05111220771757E-5
0.229, 1.05511515022992E-5
0.232, 1.05965346554096E-5
0.235, 1.06374918721241E-5
0.238, 1.06781178497778E-5
0.241, 1.07177033006503E-5
0.244, 1.0754884825523E-5
0.247, 1.07918842539052E-5
0.25, 1.08274941896817E-5
0.253, 1.08625803673482E-5
0.256, 1.0893936540237E-5
0.259, 1.09260563899297E-5
0.262, 1.09593594506326E-5
0.265, 1.09878551854952E-5
0.268, 1.10185047250556E-5
0.271, 1.1047309476971E-5
0.274, 1.10768229885433E-5
0.277, 1.11040988475331E-5
0.28, 1.11298874446965E-5
0.283, 1.11574798439126E-5
0.286, 1.11818154068556E-5
0.289, 1.12078744427155E-5
0.292, 1.12328406399036E-5
0.295, 1.12540987551965E-5
0.298, 1.12793685109043E-5
0.301, 1.13028185129606E-5
0.304, 1.132316097481E-5
0.307, 1.13448237881986E-5
0.31, 1.13651845618546E-5
0.313, 1.13894629542941E-5
0.316, 1.14087027069161E-5
0.319, 1.14311511000237E-5
0.322, 1.14488935191927E-5
0.325, 1.14698920618397E-5
0.328, 1.14883601431069E-5
0.331, 1.15074009839952E-5
0.334, 1.15262572761645E-5
0.337, 1.15438033527534E-5
0.34, 1.15601932642092E-5
0.343, 1.15805108231367E-5
0.346, 1.15950612114852E-5
0.349, 1.16134917394125E-5
0.352, 1.16315709443619E-5
0.355, 1.16434143219013E-5
0.358, 1.16636250398057E-5
0.361, 1.1677139479369E-5
0.364, 1.16924840239845E-5
0.367, 1.1708336444595E-5
0.37, 1.1724865443635E-5
0.373, 1.17396897043702E-5
0.376, 1.17531032184678E-5
0.379, 1.1769251351669E-5
0.382, 1.17816532637788E-5
0.385, 1.17978647423073E-5
0.388, 1.18134322377865E-5
0.391, 1.1827381028156E-5
0.394, 1.18395895048089E-5
0.397, 1.18535546666975E-5
0.4, 1.18628196140198E-5
0.403, 1.18790926376793E-5
0.406, 1.18931702610008E-5
0.409, 1.19050332304935E-5

0.43934375431423, 1.20324852370405E-5

-0.392, -1.17753454071573E-5
-0.389, -1.17622272866156E-5
-0.386, -1.17539004552515E-5
-0.383, -1.17385403109645E-5
-0.38, -1.17223352117982E-5
-0.377, -1.17091091715211E-5
-0.374, -1.16926410052797E-5
-0.371, -1.16811461074303E-5
-0.368, -1.16634226952543E-5
-0.365, -1.16494098731321E-5
-0.362, -1.16337601136982E-5
-0.359, -1.16184256147494E-5
-0.356, -1.16011383301553E-5
-0.353, -1.15870263726947E-5
-0.35, -1.15692813961272E-5
-0.347, -1.15555080530562E-5
-0.344, -1.15367744426101E-5
-0.341, -1.15225548357035E-5
-0.338, -1.14998361967804E-5
-0.335, -1.14865272541533E-5
-0.332, -1.1468294601183E-5
-0.329, -1.14493854898711E-5
-0.326, -1.14328502558938E-5
-0.323, -1.1413286745737E-5
-0.32, -1.13934099174025E-5
-0.317, -1.137472160481E-5
-0.314, -1.13541654692339E-5
-0.311, -1.13363625974503E-5
-0.308, -1.13158626324775E-5
-0.305, -1.12954997285581E-5
-0.302, -1.12700622899663E-5
-0.299, -1.12499364585452E-5
-0.296, -1.12287119774548E-5
-0.293, -1.12064328963173E-5
-0.29, -1.11839439095983E-5
-0.287, -1.11588349496654E-5
-0.284, -1.11362519094132E-5
-0.281, -1.11098822875039E-5
-0.278, -1.10834672060967E-5
-0.275, -1.10570726300441E-5
-0.272, -1.10314227063594E-5
-0.269, -1.10034954902936E-5
-0.266, -1.09754169261901E-5
-0.263, -1.09438883682818E-5
-0.26, -1.09162023050341E-5
-0.257, -1.08859598792093E-5
-0.254, -1.08541416516778E-5
-0.251, -1.08205048680273E-5
-0.248, -1.07862198635961E-5
-0.245, -1.07535029042866E-5
-0.242, -1.07177383221763E-5
-0.239, -1.06789094196562E-5
-0.236, -1.06452488825025E-5
-0.233, -1.0602235840734E-5
-0.23, -1.05610261569033E-5
-0.227, -1.05171618574048E-5
-0.224, -1.04777104357288E-5
-0.221, -1.04315711317047E-5
-0.218, -1.03864817488369E-5
-0.215, -1.03371312543505E-5
-0.212, -1.02862285635239E-5
-0.209, -1.02347698112579E-5
-0.206, -1.01814619384949E-5
-0.203, -1.01294955721504E-5
-0.2, -1.00713701478405E-5
-0.197, -1.00109523768404E-5
-0.194, -9.94924327733179E-6
-0.191, -9.88543497772259E-6
-0.188, -9.82012179752011E-6
-0.185, -9.75402792081659E-6
-0.182, -9.68491656042203E-6
-0.179, -9.61180627167311E-6
-0.176, -9.53744817454312E-6
-0.173, -9.45977423833937E-6
-0.17, -9.37843721777185E-6
-0.167, -9.29630991881138E-6
-0.164, -9.21534005796209E-6
-0.161, -9.12942571021404E-6
-0.158, -9.03883868389905E-6
-0.155, -8.94373840760528E-6
-0.152, -8.84925384358298E-6
-0.149, -8.7511417399488E-6
-0.146, -8.64969897444811E-6
-0.143, -8.54314367252413E-6
-0.14, -8.44166955155649E-6
-0.137, -8.32812146204374E-6
-0.134, -8.21301667500238E-6
-0.131, -8.09814249984417E-6
-0.128, -7.98190471311699E-6
-0.125, -7.86029363000322E-6
-0.122, -7.73593365257262E-6
-0.119, -7.61022186508741E-6
-0.116, -7.47708476911098E-6
-0.113, -7.34311196362526E-6
-0.11, -7.20403085509601E-6
-0.107, -7.06477489777014E-6
-0.104, -6.92368411001649E-6
-0.101, -6.77703049044017E-6
-0.0980000000000001, -6.62698829843169E-6
-0.0950000000000001, -6.47742349627218E-6
-0.0920000000000001, -6.32375581044588E-6
-0.0890000000000001, -6.16702136687768E-6
-0.0860000000000001, -6.00767874784836E-6
-0.0830000000000001, -5.84399578869772E-6
-0.08, -5.67972951409853E-6
-0.0770000000000001, -5.50777781025161E-6
-0.0740000000000001, -5.33854759737395E-6
-0.0710000000000001, -5.16661665002995E-6
-0.0680000000000001, -4.98763232902383E-6
-0.065, -4.80749100822029E-6
-0.062, -4.62585021101783E-6
-0.059, -4.44019923567777E-6
-0.056, -4.25529649581407E-6
-0.053, -4.06102357860657E-6
-0.05, -3.87248649353886E-6
-0.047, -3.67965833398831E-6
-0.044, -3.47762415729348E-6
-0.041, -3.27625119414837E-6
-0.0380000000000001, -3.07536701690185E-6
-0.0350000000000001, -2.86913130403908E-6
-0.0320000000000001, -2.66097448501789E-6
-0.0290000000000001, -2.4534464146716E-6
-0.0260000000000001, -2.2364361197091E-6
-0.0230000000000001, -2.01654317187686E-6
-0.0200000000000001, -1.79761769769077E-6
-0.0170000000000001, -1.57003510206671E-6
-0.0140000000000001, -1.34300337045516E-6
-0.0110000000000001, -1.11057665296256E-6
-0.00800000000000005, -8.72122846493447E-7
-0.00500000000000005, -6.31370249196259E-7
-0.00200000000000004, -3.82728766931526E-7
0.000999999999999959, -1.29805793359299E-7
0.00399999999999996, 1.26318515253215E-7
0.00699999999999996, 3.79906467483914E-7
0.00999999999999997, 6.32107546072368E-7
0.013, 8.8126556349415E-7
0.016, 1.1261395743463E-6
0.019, 1.36970610508949E-6
0.022, 1.60668738896621E-6
0.0249999999999999, 1.83787275529316E-6
0.0279999999999999, 2.07108951027246E-6
0.0309999999999999, 2.29483088172355E-6
0.0339999999999999, 2.51804558426501E-6
